CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Tài Sản Lưu Động Khác,Q1 2018,11.16,PPI
TÀI SẢN DÀI HẠN,Q1 2018,641.25,PPI
Phải Thu Dài Hạn,Q1 2018,344.00,PPI
Tài Sản Cố Định,Q1 2018,18.29,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2018,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q1 2018,270.98,PPI
Đầu Tư Dài Hạn,Q1 2018,4.87,PPI
Tài Sản Dài Hạn Khác,Q1 2018,3.11,PPI
NỢ PHẢI TRẢ,Q1 2018,394.05,PPI
Nợ Ngắn Hạn,Q1 2018,237.04,PPI
Nợ Dài Hạn,Q1 2018,157.01,PPI
VỐN CHỦ SỞ HỮU,Q1 2018,418.80,PPI
Vốn Và Các Quỹ,Q1 2018,418.80,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2018,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2018,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q1 2018,812.86,PPI
TỔNG TÀI SẢN,Q2 2018,768.56,PPI
TÀI SẢN NGẮN HẠN,Q2 2018,165.65,PPI
Tiền Và Tương Đương Tiền,Q2 2018,8.54,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2018,0.00,PPI
Các Khoản Phải Thu,Q2 2018,113.25,PPI
"Hàng Tồn Kho, Ròng",Q2 2018,33.85,PPI
Tài Sản Lưu Động Khác,Q2 2018,10.01,PPI
TÀI SẢN DÀI HẠN,Q2 2018,602.90,PPI
Phải Thu Dài Hạn,Q2 2018,315.57,PPI
Tài Sản Cố Định,Q2 2018,13.01,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2018,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q2 2018,266.35,PPI
Đầu Tư Dài Hạn,Q2 2018,4.87,PPI
Tài Sản Dài Hạn Khác,Q2 2018,3.11,PPI
NỢ PHẢI TRẢ,Q2 2018,366.71,PPI
Nợ Ngắn Hạn,Q2 2018,212.43,PPI
Nợ Dài Hạn,Q2 2018,154.28,PPI
VỐN CHỦ SỞ HỮU,Q2 2018,401.85,PPI
Vốn Và Các Quỹ,Q2 2018,401.85,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2018,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2018,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q2 2018,768.56,PPI
TỔNG TÀI SẢN,Q3 2018,754.97,PPI
TÀI SẢN NGẮN HẠN,Q3 2018,155.40,PPI
Tiền Và Tương Đương Tiền,Q3 2018,0.65,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2018,0.00,PPI
Các Khoản Phải Thu,Q3 2018,109.15,PPI
"Hàng Tồn Kho, Ròng",Q3 2018,34.78,PPI
Tài Sản Lưu Động Khác,Q3 2018,10.82,PPI
TÀI SẢN DÀI HẠN,Q3 2018,599.57,PPI
Phải Thu Dài Hạn,Q3 2018,309.97,PPI
Tài Sản Cố Định,Q3 2018,12.42,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2018,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q3 2018,269.21,PPI
Đầu Tư Dài Hạn,Q3 2018,4.87,PPI
Tài Sản Dài Hạn Khác,Q3 2018,3.11,PPI
NỢ PHẢI TRẢ,Q3 2018,361.45,PPI
Nợ Ngắn Hạn,Q3 2018,220.35,PPI
Nợ Dài Hạn,Q3 2018,141.10,PPI
VỐN CHỦ SỞ HỮU,Q3 2018,393.52,PPI
Vốn Và Các Quỹ,Q3 2018,393.52,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2018,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2018,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q3 2018,754.97,PPI
TỔNG TÀI SẢN,Q4 2018,692.95,PPI
TÀI SẢN NGẮN HẠN,Q4 2018,146.18,PPI
Tiền Và Tương Đương Tiền,Q4 2018,0.81,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2018,0.00,PPI
Các Khoản Phải Thu,Q4 2018,111.43,PPI
"Hàng Tồn Kho, Ròng",Q4 2018,22.18,PPI
Tài Sản Lưu Động Khác,Q4 2018,11.76,PPI
TÀI SẢN DÀI HẠN,Q4 2018,546.77,PPI
Phải Thu Dài Hạn,Q4 2018,258.14,PPI
Tài Sản Cố Định,Q4 2018,10.79,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2018,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q4 2018,273.18,PPI
Đầu Tư Dài Hạn,Q4 2018,4.87,PPI
Tài Sản Dài Hạn Khác,Q4 2018,-0.21,PPI
NỢ PHẢI TRẢ,Q4 2018,363.16,PPI
Nợ Ngắn Hạn,Q4 2018,229.42,PPI
Nợ Dài Hạn,Q4 2018,133.74,PPI
VỐN CHỦ SỞ HỮU,Q4 2018,329.79,PPI
Vốn Và Các Quỹ,Q4 2018,329.79,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2018,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2018,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q4 2018,692.95,PPI
TỔNG TÀI SẢN,Q1 2019,613.56,PPI
TÀI SẢN NGẮN HẠN,Q1 2019,99.85,PPI
Tiền Và Tương Đương Tiền,Q1 2019,0.95,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2019,0.00,PPI
Các Khoản Phải Thu,Q1 2019,64.41,PPI
"Hàng Tồn Kho, Ròng",Q1 2019,23.42,PPI
Tài Sản Lưu Động Khác,Q1 2019,11.08,PPI
TÀI SẢN DÀI HẠN,Q1 2019,513.71,PPI
Phải Thu Dài Hạn,Q1 2019,221.33,PPI
Tài Sản Cố Định,Q1 2019,10.35,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2019,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q1 2019,277.46,PPI
Đầu Tư Dài Hạn,Q1 2019,4.57,PPI
Tài Sản Dài Hạn Khác,Q1 2019,0.00,PPI
NỢ PHẢI TRẢ,Q1 2019,365.59,PPI
Nợ Ngắn Hạn,Q1 2019,226.22,PPI
Nợ Dài Hạn,Q1 2019,139.36,PPI
VỐN CHỦ SỞ HỮU,Q1 2019,247.97,PPI
Vốn Và Các Quỹ,Q1 2019,247.97,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2019,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2019,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q1 2019,613.56,PPI
TỔNG TÀI SẢN,Q2 2019,542.04,PPI
TÀI SẢN NGẮN HẠN,Q2 2019,62.89,PPI
Tiền Và Tương Đương Tiền,Q2 2019,0.59,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2019,0.00,PPI
Các Khoản Phải Thu,Q2 2019,27.43,PPI
"Hàng Tồn Kho, Ròng",Q2 2019,23.64,PPI
Tài Sản Lưu Động Khác,Q2 2019,11.24,PPI
TÀI SẢN DÀI HẠN,Q2 2019,479.15,PPI
Phải Thu Dài Hạn,Q2 2019,203.23,PPI
Tài Sản Cố Định,Q2 2019,9.85,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2019,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q2 2019,261.57,PPI
Đầu Tư Dài Hạn,Q2 2019,4.50,PPI
Tài Sản Dài Hạn Khác,Q2 2019,0.00,PPI
NỢ PHẢI TRẢ,Q2 2019,363.16,PPI
Nợ Ngắn Hạn,Q2 2019,210.07,PPI
Nợ Dài Hạn,Q2 2019,153.09,PPI
VỐN CHỦ SỞ HỮU,Q2 2019,178.88,PPI
Vốn Và Các Quỹ,Q2 2019,178.88,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2019,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2019,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q2 2019,542.04,PPI
TỔNG TÀI SẢN,Q3 2019,525.47,PPI
TÀI SẢN NGẮN HẠN,Q3 2019,66.14,PPI
Tiền Và Tương Đương Tiền,Q3 2019,0.47,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2019,0.00,PPI
Các Khoản Phải Thu,Q3 2019,29.37,PPI
"Hàng Tồn Kho, Ròng",Q3 2019,23.76,PPI
Tài Sản Lưu Động Khác,Q3 2019,12.54,PPI
TÀI SẢN DÀI HẠN,Q3 2019,459.33,PPI
Phải Thu Dài Hạn,Q3 2019,155.38,PPI
Tài Sản Cố Định,Q3 2019,7.10,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2019,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q3 2019,292.35,PPI
Đầu Tư Dài Hạn,Q3 2019,4.50,PPI
Tài Sản Dài Hạn Khác,Q3 2019,0.00,PPI
NỢ PHẢI TRẢ,Q3 2019,363.82,PPI
Nợ Ngắn Hạn,Q3 2019,215.20,PPI
Nợ Dài Hạn,Q3 2019,148.62,PPI
VỐN CHỦ SỞ HỮU,Q3 2019,161.64,PPI
Vốn Và Các Quỹ,Q3 2019,161.64,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2019,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2019,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q3 2019,525.47,PPI
TỔNG TÀI SẢN,Q4 2019,435.22,PPI
TÀI SẢN NGẮN HẠN,Q4 2019,55.83,PPI
Tiền Và Tương Đương Tiền,Q4 2019,0.68,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2019,0.00,PPI
Các Khoản Phải Thu,Q4 2019,26.76,PPI
"Hàng Tồn Kho, Ròng",Q4 2019,15.38,PPI
Tài Sản Lưu Động Khác,Q4 2019,13.01,PPI
TÀI SẢN DÀI HẠN,Q4 2019,379.38,PPI
Phải Thu Dài Hạn,Q4 2019,111.67,PPI
Tài Sản Cố Định,Q4 2019,6.69,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2019,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q4 2019,256.52,PPI
Đầu Tư Dài Hạn,Q4 2019,4.50,PPI
Tài Sản Dài Hạn Khác,Q4 2019,0.00,PPI
NỢ PHẢI TRẢ,Q4 2019,339.31,PPI
Nợ Ngắn Hạn,Q4 2019,188.74,PPI
Nợ Dài Hạn,Q4 2019,150.56,PPI
VỐN CHỦ SỞ HỮU,Q4 2019,95.91,PPI
Vốn Và Các Quỹ,Q4 2019,95.91,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2019,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2019,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q4 2019,435.22,PPI
TỔNG TÀI SẢN,Q1 2020,406.24,PPI
TÀI SẢN NGẮN HẠN,Q1 2020,54.22,PPI
Tiền Và Tương Đương Tiền,Q1 2020,0.45,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2020,0.00,PPI
Các Khoản Phải Thu,Q1 2020,22.68,PPI
"Hàng Tồn Kho, Ròng",Q1 2020,15.38,PPI
Tài Sản Lưu Động Khác,Q1 2020,15.71,PPI
TÀI SẢN DÀI HẠN,Q1 2020,352.02,PPI
Phải Thu Dài Hạn,Q1 2020,86.87,PPI
Tài Sản Cố Định,Q1 2020,6.29,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2020,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q1 2020,254.36,PPI
Đầu Tư Dài Hạn,Q1 2020,4.50,PPI
Tài Sản Dài Hạn Khác,Q1 2020,0.00,PPI
NỢ PHẢI TRẢ,Q1 2020,338.57,PPI
Nợ Ngắn Hạn,Q1 2020,201.75,PPI
Nợ Dài Hạn,Q1 2020,136.81,PPI
VỐN CHỦ SỞ HỮU,Q1 2020,67.68,PPI
Vốn Và Các Quỹ,Q1 2020,67.68,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2020,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2020,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q1 2020,406.24,PPI
TỔNG TÀI SẢN,Q2 2020,325.43,PPI
TÀI SẢN NGẮN HẠN,Q2 2020,46.25,PPI
Tiền Và Tương Đương Tiền,Q2 2020,0.43,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2020,0.00,PPI
Các Khoản Phải Thu,Q2 2020,8.33,PPI
"Hàng Tồn Kho, Ròng",Q2 2020,15.38,PPI
Tài Sản Lưu Động Khác,Q2 2020,22.11,PPI
TÀI SẢN DÀI HẠN,Q2 2020,279.18,PPI
Phải Thu Dài Hạn,Q2 2020,30.63,PPI
Tài Sản Cố Định,Q2 2020,5.46,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2020,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q2 2020,238.59,PPI
Đầu Tư Dài Hạn,Q2 2020,4.50,PPI
Tài Sản Dài Hạn Khác,Q2 2020,0.00,PPI
NỢ PHẢI TRẢ,Q2 2020,325.68,PPI
Nợ Ngắn Hạn,Q2 2020,182.17,PPI
Nợ Dài Hạn,Q2 2020,143.51,PPI
VỐN CHỦ SỞ HỮU,Q2 2020,-0.25,PPI
Vốn Và Các Quỹ,Q2 2020,-0.25,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2020,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2020,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q2 2020,325.43,PPI
TỔNG TÀI SẢN,Q3 2020,272.79,PPI
TÀI SẢN NGẮN HẠN,Q3 2020,44.26,PPI
Tiền Và Tương Đương Tiền,Q3 2020,0.57,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2020,0.00,PPI
Các Khoản Phải Thu,Q3 2020,2.69,PPI
"Hàng Tồn Kho, Ròng",Q3 2020,15.38,PPI
Tài Sản Lưu Động Khác,Q3 2020,25.62,PPI
TÀI SẢN DÀI HẠN,Q3 2020,228.53,PPI
Phải Thu Dài Hạn,Q3 2020,34.52,PPI
Tài Sản Cố Định,Q3 2020,5.16,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2020,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q3 2020,188.85,PPI
Đầu Tư Dài Hạn,Q3 2020,0.00,PPI
Tài Sản Dài Hạn Khác,Q3 2020,0.00,PPI
NỢ PHẢI TRẢ,Q3 2020,328.93,PPI
Nợ Ngắn Hạn,Q3 2020,197.79,PPI
Nợ Dài Hạn,Q3 2020,131.14,PPI
VỐN CHỦ SỞ HỮU,Q3 2020,-56.14,PPI
Vốn Và Các Quỹ,Q3 2020,-56.14,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2020,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2020,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q3 2020,272.79,PPI
TỔNG TÀI SẢN,Q4 2020,235.12,PPI
TÀI SẢN NGẮN HẠN,Q4 2020,44.84,PPI
Tiền Và Tương Đương Tiền,Q4 2020,0.24,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2020,0.00,PPI
Các Khoản Phải Thu,Q4 2020,2.94,PPI
"Hàng Tồn Kho, Ròng",Q4 2020,15.38,PPI
Tài Sản Lưu Động Khác,Q4 2020,26.27,PPI
TÀI SẢN DÀI HẠN,Q4 2020,190.28,PPI
Phải Thu Dài Hạn,Q4 2020,34.60,PPI
Tài Sản Cố Định,Q4 2020,4.88,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2020,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q4 2020,150.80,PPI
Đầu Tư Dài Hạn,Q4 2020,0.00,PPI
Tài Sản Dài Hạn Khác,Q4 2020,0.00,PPI
NỢ PHẢI TRẢ,Q4 2020,331.32,PPI
Nợ Ngắn Hạn,Q4 2020,198.36,PPI
Nợ Dài Hạn,Q4 2020,132.96,PPI
VỐN CHỦ SỞ HỮU,Q4 2020,-96.20,PPI
Vốn Và Các Quỹ,Q4 2020,-96.20,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2020,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2020,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q4 2020,235.12,PPI
TỔNG TÀI SẢN,Q2 2014,746.61,PPI
TÀI SẢN NGẮN HẠN,Q2 2014,723.20,PPI
Tiền Và Tương Đương Tiền,Q2 2014,7.45,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2014,0.00,PPI
Các Khoản Phải Thu,Q2 2014,256.11,PPI
"Hàng Tồn Kho, Ròng",Q2 2014,415.27,PPI
Tài Sản Lưu Động Khác,Q2 2014,44.38,PPI
TÀI SẢN DÀI HẠN,Q2 2014,23.41,PPI
Phải Thu Dài Hạn,Q2 2014,0.00,PPI
Tài Sản Cố Định,Q2 2014,13.58,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2014,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q2 2014,0.00,PPI
Đầu Tư Dài Hạn,Q2 2014,5.93,PPI
Tài Sản Dài Hạn Khác,Q2 2014,3.90,PPI
NỢ PHẢI TRẢ,Q2 2014,519.13,PPI
Nợ Ngắn Hạn,Q2 2014,447.36,PPI
Nợ Dài Hạn,Q2 2014,71.77,PPI
VỐN CHỦ SỞ HỮU,Q2 2014,227.48,PPI
Vốn Và Các Quỹ,Q2 2014,227.48,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2014,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2014,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q2 2014,746.61,PPI
TỔNG TÀI SẢN,Q3 2014,870.01,PPI
TÀI SẢN NGẮN HẠN,Q3 2014,846.05,PPI
Tiền Và Tương Đương Tiền,Q3 2014,7.43,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2014,0.00,PPI
Các Khoản Phải Thu,Q3 2014,379.89,PPI
"Hàng Tồn Kho, Ròng",Q3 2014,411.24,PPI
Tài Sản Lưu Động Khác,Q3 2014,47.48,PPI
TÀI SẢN DÀI HẠN,Q3 2014,23.96,PPI
Phải Thu Dài Hạn,Q3 2014,0.00,PPI
Tài Sản Cố Định,Q3 2014,13.76,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2014,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q3 2014,0.00,PPI
Đầu Tư Dài Hạn,Q3 2014,5.98,PPI
Tài Sản Dài Hạn Khác,Q3 2014,4.22,PPI
NỢ PHẢI TRẢ,Q3 2014,528.83,PPI
Nợ Ngắn Hạn,Q3 2014,452.35,PPI
Nợ Dài Hạn,Q3 2014,76.48,PPI
VỐN CHỦ SỞ HỮU,Q3 2014,341.18,PPI
Vốn Và Các Quỹ,Q3 2014,341.18,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2014,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2014,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q3 2014,870.01,PPI
TỔNG TÀI SẢN,Q4 2014,909.12,PPI
TÀI SẢN NGẮN HẠN,Q4 2014,883.72,PPI
Tiền Và Tương Đương Tiền,Q4 2014,3.78,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2014,0.00,PPI
Các Khoản Phải Thu,Q4 2014,419.88,PPI
"Hàng Tồn Kho, Ròng",Q4 2014,406.08,PPI
Tài Sản Lưu Động Khác,Q4 2014,53.98,PPI
TÀI SẢN DÀI HẠN,Q4 2014,25.40,PPI
Phải Thu Dài Hạn,Q4 2014,0.00,PPI
Tài Sản Cố Định,Q4 2014,14.79,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2014,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q4 2014,0.00,PPI
Đầu Tư Dài Hạn,Q4 2014,5.94,PPI
Tài Sản Dài Hạn Khác,Q4 2014,4.67,PPI
NỢ PHẢI TRẢ,Q4 2014,559.29,PPI
Nợ Ngắn Hạn,Q4 2014,487.75,PPI
Nợ Dài Hạn,Q4 2014,71.54,PPI
VỐN CHỦ SỞ HỮU,Q4 2014,349.83,PPI
Vốn Và Các Quỹ,Q4 2014,349.83,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2014,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2014,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q4 2014,909.12,PPI
TỔNG TÀI SẢN,Q1 2015,947.43,PPI
TÀI SẢN NGẮN HẠN,Q1 2015,95.94,PPI
Tiền Và Tương Đương Tiền,Q1 2015,2.68,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2015,0.00,PPI
Các Khoản Phải Thu,Q1 2015,70.56,PPI
"Hàng Tồn Kho, Ròng",Q1 2015,13.23,PPI
Tài Sản Lưu Động Khác,Q1 2015,9.47,PPI
TÀI SẢN DÀI HẠN,Q1 2015,851.48,PPI
Phải Thu Dài Hạn,Q1 2015,432.91,PPI
Tài Sản Cố Định,Q1 2015,409.67,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q1 2015,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q1 2015,0.00,PPI
Đầu Tư Dài Hạn,Q1 2015,5.90,PPI
Tài Sản Dài Hạn Khác,Q1 2015,3.00,PPI
NỢ PHẢI TRẢ,Q1 2015,606.45,PPI
Nợ Ngắn Hạn,Q1 2015,373.89,PPI
Nợ Dài Hạn,Q1 2015,232.56,PPI
VỐN CHỦ SỞ HỮU,Q1 2015,340.97,PPI
Vốn Và Các Quỹ,Q1 2015,340.97,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q1 2015,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q1 2015,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q1 2015,947.43,PPI
TỔNG TÀI SẢN,Q2 2015,"1,041.37",PPI
TÀI SẢN NGẮN HẠN,Q2 2015,69.14,PPI
Tiền Và Tương Đương Tiền,Q2 2015,2.49,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q2 2015,0.00,PPI
Các Khoản Phải Thu,Q2 2015,45.52,PPI
"Hàng Tồn Kho, Ròng",Q2 2015,14.81,PPI
Tài Sản Lưu Động Khác,Q2 2015,6.33,PPI
TÀI SẢN DÀI HẠN,Q2 2015,972.22,PPI
Phải Thu Dài Hạn,Q2 2015,574.33,PPI
Tài Sản Cố Định,Q2 2015,26.10,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q2 2015,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q2 2015,361.64,PPI
Đầu Tư Dài Hạn,Q2 2015,6.91,PPI
Tài Sản Dài Hạn Khác,Q2 2015,3.24,PPI
NỢ PHẢI TRẢ,Q2 2015,684.75,PPI
Nợ Ngắn Hạn,Q2 2015,449.45,PPI
Nợ Dài Hạn,Q2 2015,235.30,PPI
VỐN CHỦ SỞ HỮU,Q2 2015,356.62,PPI
Vốn Và Các Quỹ,Q2 2015,356.62,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q2 2015,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q2 2015,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q2 2015,"1,041.37",PPI
TỔNG TÀI SẢN,Q3 2015,"1,380.39",PPI
TÀI SẢN NGẮN HẠN,Q3 2015,387.55,PPI
Tiền Và Tương Đương Tiền,Q3 2015,24.69,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q3 2015,0.00,PPI
Các Khoản Phải Thu,Q3 2015,324.79,PPI
"Hàng Tồn Kho, Ròng",Q3 2015,29.08,PPI
Tài Sản Lưu Động Khác,Q3 2015,8.99,PPI
TÀI SẢN DÀI HẠN,Q3 2015,992.84,PPI
Phải Thu Dài Hạn,Q3 2015,575.07,PPI
Tài Sản Cố Định,Q3 2015,38.84,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q3 2015,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q3 2015,368.45,PPI
Đầu Tư Dài Hạn,Q3 2015,6.92,PPI
Tài Sản Dài Hạn Khác,Q3 2015,3.56,PPI
NỢ PHẢI TRẢ,Q3 2015,828.24,PPI
Nợ Ngắn Hạn,Q3 2015,322.98,PPI
Nợ Dài Hạn,Q3 2015,505.26,PPI
VỐN CHỦ SỞ HỮU,Q3 2015,552.15,PPI
Vốn Và Các Quỹ,Q3 2015,552.15,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q3 2015,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q3 2015,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q3 2015,"1,380.39",PPI
TỔNG TÀI SẢN,Q4 2015,"1,301.33",PPI
TÀI SẢN NGẮN HẠN,Q4 2015,317.47,PPI
Tiền Và Tương Đương Tiền,Q4 2015,27.86,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q4 2015,0.00,PPI
Các Khoản Phải Thu,Q4 2015,258.93,PPI
"Hàng Tồn Kho, Ròng",Q4 2015,19.79,PPI
Tài Sản Lưu Động Khác,Q4 2015,10.88,PPI
TÀI SẢN DÀI HẠN,Q4 2015,983.87,PPI
Phải Thu Dài Hạn,Q4 2015,536.66,PPI
Tài Sản Cố Định,Q4 2015,41.15,PPI
Giá Trị Ròng Tài Sản Đầu Tư,Q4 2015,0.00,PPI
Tài Sản Dở Dang Dài Hạn,Q4 2015,396.39,PPI
Đầu Tư Dài Hạn,Q4 2015,6.80,PPI
Tài Sản Dài Hạn Khác,Q4 2015,2.87,PPI
NỢ PHẢI TRẢ,Q4 2015,753.05,PPI
Nợ Ngắn Hạn,Q4 2015,338.95,PPI
Nợ Dài Hạn,Q4 2015,414.10,PPI
VỐN CHỦ SỞ HỮU,Q4 2015,548.28,PPI
Vốn Và Các Quỹ,Q4 2015,548.28,PPI
"Quỹ Khen Thưởng, Phúc Lợi (Trước 2010)",Q4 2015,0.00,PPI
LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,Q4 2015,0.00,PPI
TỔNG CỘNG NGUỒN VỐN,Q4 2015,"1,301.33",PPI
TỔNG TÀI SẢN,Q1 2016,"1,355.85",PPI
TÀI SẢN NGẮN HẠN,Q1 2016,268.93,PPI
Tiền Và Tương Đương Tiền,Q1 2016,3.46,PPI
Giá Trị Thuần Đầu Tư Ngắn Hạn,Q1 2016,0.00,PPI
Các Khoản Phải Thu,Q1 2016,224.64,PPI
"Hàng Tồn Kho, Ròng",Q1 2016,26.46,PPI
